subj,item,condition,constituent,position,word,Q,RT
60,15,b,,?,Y,0,1867
60,19,b,comma,11,_,-,374
60,19,b,RC-V1,12,__,-,155
60,19,b,RC-V2,13,__,-,235
60,19,b,DCL,14,__,-,214
60,19,b,DP,15,__,-,315
60,19,b,DE,16,_,-,215
60,19,b,HN,17,_,-,215
60,19,b,ADV,18,__,-,256
60,19,b,quantifier,19,_,-,265
60,19,b,main-V1,20,__,-,264
60,19,b,main-V2,21,___,-,257
60,19,b,,?,N,1,1936
60,23,b,comma,11,_,-,294
60,23,b,RC-V1,12,__,-,344
60,23,b,RC-V2,13,__,-,264
60,23,b,DCL,14,__,-,414
60,23,b,DP,15,__,-,324
60,23,b,DE,16,_,-,276
60,23,b,HN,17,_,-,315
60,23,b,ADV,18,__,-,315
60,23,b,quantifier,19,_,-,345
60,23,b,main-V1,20,__,-,266
60,23,b,main-V2,21,___,-,316
60,23,b,,?,N,1,2581
1,3,c,comma,11,_,-,584
1,3,c,DCL,12,__,-,616
1,3,c,DP,13,__,-,539
1,3,c,RC-V1,14,__,-,547
1,3,c,RC-V2,15,__,-,593
1,3,c,DE,16,_,-,550
1,3,c,HN,17,_,-,583
1,3,c,ADV,18,__,-,599
1,3,c,quantifier,19,_,-,578
1,3,c,main-V1,20,__,-,559
1,3,c,main-V2,21,___,-,504
1,3,c,,?,N,1,1458
1,7,c,comma,11,_,-,459
1,7,c,DCL,12,__,-,482
1,7,c,DP,13,__,-,489
1,7,c,RC-V1,14,__,-,473
1,7,c,RC-V2,15,__,-,469
1,7,c,DE,16,_,-,380
1,7,c,HN,17,_,-,459
1,7,c,ADV,18,__,-,469
1,7,c,quantifier,19,_,-,380
1,7,c,main-V1,20,__,-,431
1,7,c,main-V2,21,___,-,529
1,7,c,,?,N,1,2055
1,11,c,comma,11,_,-,400
1,11,c,DCL,12,__,-,313
1,11,c,DP,13,__,-,269
1,11,c,RC-V1,14,__,-,214
1,11,c,RC-V2,15,__,-,349
1,11,c,DE,16,_,-,344
1,11,c,HN,17,_,-,345
1,11,c,ADV,18,__,-,390
1,11,c,quantifier,19,_,-,350
1,11,c,main-V1,20,__,-,370
1,11,c,main-V2,21,___,-,644
1,11,c,,?,N,1,2384
1,15,c,comma,11,_,-,424
1,15,c,DCL,12,__,-,419
1,15,c,DP,13,__,-,439
1,15,c,RC-V1,14,__,-,463
1,15,c,RC-V2,15,__,-,450
1,15,c,DE,16,_,-,534
1,15,c,HN,17,_,-,423
1,15,c,ADV,18,__,-,419
1,15,c,quantifier,19,_,-,400
1,15,c,main-V1,20,__,-,409
1,15,c,main-V2,21,___,-,396
1,15,c,,?,N,1,3211
1,19,c,comma,11,_,-,549
1,19,c,DCL,12,__,-,488
1,19,c,DP,13,__,-,569
1,19,c,RC-V1,14,__,-,617
1,19,c,RC-V2,15,__,-,589
1,19,c,DE,16,_,-,703
1,19,c,HN,17,_,-,509
1,19,c,ADV,18,__,-,623
1,19,c,quantifier,19,_,-,469
1,19,c,main-V1,20,__,-,519
1,19,c,main-V2,21,___,-,783
1,19,c,,?,N,1,1626
1,23,c,comma,11,_,-,409
1,23,c,DCL,12,__,-,429
1,23,c,DP,13,__,-,572
1,23,c,RC-V1,14,__,-,597
1,23,c,RC-V2,15,__,-,618
1,23,c,DE,16,_,-,474
1,23,c,HN,17,_,-,1236
1,23,c,ADV,18,__,-,555
1,23,c,quantifier,19,_,-,448
1,23,c,main-V1,20,__,-,469
1,23,c,main-V2,21,___,-,4759
1,23,c,,?,N,1,2328
2,2,c,comma,11,_,-,528
2,2,c,DCL,12,__,-,450
2,2,c,DP,13,__,-,378
2,2,c,RC-V1,14,__,-,418
2,2,c,RC-V2,15,__,-,384
2,2,c,DE,16,_,-,414
2,2,c,HN,17,_,-,270
2,2,c,ADV,18,__,-,520
2,2,c,quantifier,19,_,-,314
2,2,c,main-V1,20,__,-,396
2,2,c,main-V2,21,___,-,469
2,2,c,,?,Y,1,4590
2,6,c,comma,11,_,-,429
2,6,c,DCL,12,__,-,319
2,6,c,DP,13,__,-,314
2,6,c,RC-V1,14,__,-,381
2,6,c,RC-V2,15,__,-,317
2,6,c,DE,16,_,-,340
2,6,c,HN,17,_,-,350
2,6,c,ADV,18,__,-,430
2,6,c,quantifier,19,_,-,340
2,6,c,main-V1,20,__,-,519
2,6,c,main-V2,21,___,-,540
2,6,c,,?,Y,1,3310
2,10,c,comma,11,_,-,564
2,10,c,DCL,12,__,-,550
2,10,c,DP,13,__,-,630
2,10,c,RC-V1,14,__,-,548
2,10,c,RC-V2,15,__,-,573
2,10,c,DE,16,_,-,1067
2,10,c,HN,17,_,-,803
2,10,c,ADV,18,__,-,2187
2,10,c,quantifier,19,_,-,1012
2,10,c,main-V1,20,__,-,654
2,10,c,main-V2,21,___,-,1456
2,10,c,,?,N,1,2593
2,14,c,comma,11,_,-,474
2,14,c,DCL,12,__,-,444
2,14,c,DP,13,__,-,408
2,14,c,RC-V1,14,__,-,564
2,14,c,RC-V2,15,__,-,612
2,14,c,DE,16,_,-,449
2,14,c,HN,17,_,-,439
2,14,c,ADV,18,__,-,331
2,14,c,quantifier,19,_,-,494
2,14,c,main-V1,20,__,-,330
2,14,c,main-V2,21,___,-,629
2,14,c,,?,Y,1,2064
2,18,c,comma,11,_,-,344
2,18,c,DCL,12,__,-,344
2,18,c,DP,13,__,-,334
2,18,c,RC-V1,14,__,-,384
2,18,c,RC-V2,15,__,-,484
2,18,c,DE,16,_,-,336
2,18,c,HN,17,_,-,469
2,18,c,ADV,18,__,-,384
2,18,c,quantifier,19,_,-,499
2,18,c,main-V1,20,__,-,335
2,18,c,main-V2,21,___,-,804
2,18,c,,?,Y,1,2797
2,22,c,comma,11,_,-,369
2,22,c,DCL,12,__,-,355
2,22,c,DP,13,__,-,529
2,22,c,RC-V1,14,__,-,298
2,22,c,RC-V2,15,__,-,419
2,22,c,DE,16,_,-,454
2,22,c,HN,17,_,-,345
2,22,c,ADV,18,__,-,360
2,22,c,quantifier,19,_,-,345
2,22,c,main-V1,20,__,-,400
2,22,c,main-V2,21,___,-,590
2,22,c,,?,N,1,1826
3,1,c,comma,11,_,-,194
3,1,c,DCL,12,__,-,209
3,1,c,DP,13,__,-,204
3,1,c,RC-V1,14,__,-,150
3,1,c,RC-V2,15,__,-,239
3,1,c,DE,16,_,-,214
3,1,c,HN,17,_,-,195
3,1,c,ADV,18,__,-,182
3,1,c,quantifier,19,_,-,194
3,1,c,main-V1,20,__,-,200
3,1,c,main-V2,21,___,-,206
3,1,c,,?,Y,1,5585
3,5,c,comma,11,_,-,511
3,5,c,DCL,12,__,-,439
3,5,c,DP,13,__,-,533
3,5,c,RC-V1,14,__,-,393
3,5,c,RC-V2,15,__,-,469
3,5,c,DE,16,_,-,425
3,5,c,HN,17,_,-,424
3,5,c,ADV,18,__,-,345
3,5,c,quantifier,19,_,-,390
3,5,c,main-V1,20,__,-,350
3,5,c,main-V2,21,___,-,390
3,5,c,,?,Y,1,1852
3,9,c,comma,11,_,-,194
3,9,c,DCL,12,__,-,205
3,9,c,DP,13,__,-,169
3,9,c,RC-V1,14,__,-,184
3,9,c,RC-V2,15,__,-,210
3,9,c,DE,16,_,-,184
3,9,c,HN,17,_,-,235
3,9,c,ADV,18,__,-,220
3,9,c,quantifier,19,_,-,220
3,9,c,main-V1,20,__,-,255
3,9,c,main-V2,21,___,-,390
3,9,c,,?,Y,1,3094
3,13,c,comma,11,_,-,185
3,13,c,DCL,12,__,-,398
3,13,c,DP,13,__,-,205
3,13,c,RC-V1,14,__,-,190
3,13,c,RC-V2,15,__,-,194
3,13,c,DE,16,_,-,205
3,13,c,HN,17,_,-,195
3,13,c,ADV,18,__,-,205
3,13,c,quantifier,19,_,-,221
3,13,c,main-V1,20,__,-,220
3,13,c,main-V2,21,___,-,261
3,13,c,,?,Y,0,3772
3,17,c,comma,11,_,-,220
3,17,c,DCL,12,__,-,194
3,17,c,DP,13,__,-,184
3,17,c,RC-V1,14,__,-,204
3,17,c,RC-V2,15,__,-,215
3,17,c,DE,16,_,-,191
3,17,c,HN,17,_,-,220
3,17,c,ADV,18,__,-,200
3,17,c,quantifier,19,_,-,225
3,17,c,main-V1,20,__,-,220
3,17,c,main-V2,21,___,-,470
3,17,c,,?,Y,1,1790
3,21,c,comma,11,_,-,190
3,21,c,DCL,12,__,-,160
3,21,c,DP,13,__,-,160
3,21,c,RC-V1,14,__,-,190
3,21,c,RC-V2,15,__,-,184
3,21,c,DE,16,_,-,207
3,21,c,HN,17,_,-,194
3,21,c,ADV,18,__,-,185
3,21,c,quantifier,19,_,-,190
3,21,c,main-V1,20,__,-,181
3,21,c,main-V2,21,___,-,206
3,21,c,,?,Y,1,2936
4,4,c,comma,11,_,-,319
4,4,c,DCL,12,__,-,299
4,4,c,DP,13,__,-,458
4,4,c,RC-V1,14,__,-,264
4,4,c,RC-V2,15,__,-,414
4,4,c,DE,16,_,-,540
4,4,c,HN,17,_,-,369
4,4,c,ADV,18,__,-,1869
4,4,c,quantifier,19,_,-,454
4,4,c,main-V1,20,__,-,534
4,4,c,main-V2,21,___,-,2537
4,4,c,,?,Y,1,5096
4,8,c,comma,11,_,-,337
4,8,c,DCL,12,__,-,427
4,8,c,DP,13,__,-,332
4,8,c,RC-V1,14,__,-,337
4,8,c,RC-V2,15,__,-,335
4,8,c,DE,16,_,-,1091
4,8,c,HN,17,_,-,276
4,8,c,ADV,18,__,-,264
4,8,c,quantifier,19,_,-,336
4,8,c,main-V1,20,__,-,289
4,8,c,main-V2,21,___,-,524
4,8,c,,?,N,1,1313
4,12,c,comma,11,_,-,295
4,12,c,DCL,12,__,-,478
4,12,c,DP,13,__,-,273
4,12,c,RC-V1,14,__,-,473
4,12,c,RC-V2,15,__,-,309
4,12,c,DE,16,_,-,330
4,12,c,HN,17,_,-,385
4,12,c,ADV,18,__,-,310
4,12,c,quantifier,19,_,-,289
4,12,c,main-V1,20,__,-,335
4,12,c,main-V2,21,___,-,500
4,12,c,,?,Y,1,1453
4,16,c,comma,11,_,-,353
4,16,c,DCL,12,__,-,319
4,16,c,DP,13,__,-,319
4,16,c,RC-V1,14,__,-,289
4,16,c,RC-V2,15,__,-,294
4,16,c,DE,16,_,-,370
4,16,c,HN,17,_,-,370
4,16,c,ADV,18,__,-,1290
4,16,c,quantifier,19,_,-,395
4,16,c,main-V1,20,__,-,334
4,16,c,main-V2,21,___,-,952
4,16,c,,?,N,1,1965
4,20,c,comma,11,_,-,304
4,20,c,DCL,12,__,-,508
4,20,c,DP,13,__,-,444
4,20,c,RC-V1,14,__,-,851
4,20,c,RC-V2,15,__,-,379
4,20,c,DE,16,_,-,355
4,20,c,HN,17,_,-,708
4,20,c,ADV,18,__,-,1441
4,20,c,quantifier,19,_,-,379
4,20,c,main-V1,20,__,-,484
4,20,c,main-V2,21,___,-,485
4,20,c,,?,N,1,1745
4,24,c,comma,11,_,-,275
4,24,c,DCL,12,__,-,269
4,24,c,DP,13,__,-,468
4,24,c,RC-V1,14,__,-,299
4,24,c,RC-V2,15,__,-,334
4,24,c,DE,16,_,-,285
4,24,c,HN,17,_,-,355
4,24,c,ADV,18,__,-,325
4,24,c,quantifier,19,_,-,274
4,24,c,main-V1,20,__,-,440
4,24,c,main-V2,21,___,-,485
4,24,c,,?,Y,1,1965
5,3,c,comma,11,_,-,255
5,3,c,DCL,12,__,-,275
5,3,c,DP,13,__,-,294
5,3,c,RC-V1,14,__,-,219
5,3,c,RC-V2,15,__,-,300
5,3,c,DE,16,_,-,289
5,3,c,HN,17,_,-,250
5,3,c,ADV,18,__,-,205
5,3,c,quantifier,19,_,-,166
5,3,c,main-V1,20,__,-,375
5,3,c,main-V2,21,___,-,420
5,3,c,,?,N,1,2205
5,7,c,comma,11,_,-,235
5,7,c,DCL,12,__,-,283
5,7,c,DP,13,__,-,254
5,7,c,RC-V1,14,__,-,219
5,7,c,RC-V2,15,__,-,275
5,7,c,DE,16,_,-,424
5,7,c,HN,17,_,-,305
5,7,c,ADV,18,__,-,250
5,7,c,quantifier,19,_,-,310
5,7,c,main-V1,20,__,-,335
5,7,c,main-V2,21,___,-,316
5,7,c,,?,N,1,1795
5,11,c,comma,11,_,-,309
5,11,c,DCL,12,__,-,354
5,11,c,DP,13,__,-,230
5,11,c,RC-V1,14,__,-,421
5,11,c,RC-V2,15,__,-,305
5,11,c,DE,16,_,-,295
5,11,c,HN,17,_,-,290
5,11,c,ADV,18,__,-,609
5,11,c,quantifier,19,_,-,330
5,11,c,main-V1,20,__,-,295
5,11,c,main-V2,21,___,-,644
5,11,c,,?,N,1,2229
5,15,c,comma,11,_,-,191
5,15,c,DCL,12,__,-,235
5,15,c,DP,13,__,-,283
5,15,c,RC-V1,14,__,-,259
5,15,c,RC-V2,15,__,-,374
5,15,c,DE,16,_,-,265
5,15,c,HN,17,_,-,206
5,15,c,ADV,18,__,-,195
5,15,c,quantifier,19,_,-,360
5,15,c,main-V1,20,__,-,289
5,15,c,main-V2,21,___,-,510
5,15,c,,?,N,1,1418
5,19,c,comma,11,_,-,299
5,19,c,DCL,12,__,-,280
5,19,c,DP,13,__,-,205
5,19,c,RC-V1,14,__,-,211
5,19,c,RC-V2,15,__,-,268
5,19,c,DE,16,_,-,409
5,19,c,HN,17,_,-,390
5,19,c,ADV,18,__,-,244
5,19,c,quantifier,19,_,-,215
5,19,c,main-V1,20,__,-,410
5,19,c,main-V2,21,___,-,894
5,19,c,,?,N,1,1760
5,23,c,comma,11,_,-,220
5,23,c,DCL,12,__,-,240
5,23,c,DP,13,__,-,214
5,23,c,RC-V1,14,__,-,249
5,23,c,RC-V2,15,__,-,245
5,23,c,DE,16,_,-,241
5,23,c,HN,17,_,-,269
5,23,c,ADV,18,__,-,250
5,23,c,quantifier,19,_,-,270
5,23,c,main-V1,20,__,-,295
5,23,c,main-V2,21,___,-,276
5,23,c,,?,N,1,2065
6,2,c,comma,11,_,-,245
6,2,c,DCL,12,__,-,349
6,2,c,DP,13,__,-,294
6,2,c,RC-V1,14,__,-,269
6,2,c,RC-V2,15,__,-,275
6,2,c,DE,16,_,-,320
6,2,c,HN,17,_,-,260
6,2,c,ADV,18,__,-,252
6,2,c,quantifier,19,_,-,238
6,2,c,main-V1,20,__,-,231
6,2,c,main-V2,21,___,-,424
6,2,c,,?,Y,1,1243
6,6,c,comma,11,_,-,533
6,6,c,DCL,12,__,-,1052
6,6,c,DP,13,__,-,552
6,6,c,RC-V1,14,__,-,657
6,6,c,RC-V2,15,__,-,469
6,6,c,DE,16,_,-,259
6,6,c,HN,17,_,-,260
6,6,c,ADV,18,__,-,205
6,6,c,quantifier,19,_,-,235
6,6,c,main-V1,20,__,-,265
6,6,c,main-V2,21,___,-,482
6,6,c,,?,Y,1,3487
6,10,c,comma,11,_,-,459
6,10,c,DCL,12,__,-,369
6,10,c,DP,13,__,-,364
6,10,c,RC-V1,14,__,-,304
6,10,c,RC-V2,15,__,-,658
6,10,c,DE,16,_,-,449
6,10,c,HN,17,_,-,335
6,10,c,ADV,18,__,-,286
6,10,c,quantifier,19,_,-,314
6,10,c,main-V1,20,__,-,300
6,10,c,main-V2,21,___,-,570
6,10,c,,?,N,1,1223
6,14,c,comma,11,_,-,240
6,14,c,DCL,12,__,-,450
6,14,c,DP,13,__,-,368
6,14,c,RC-V1,14,__,-,348
6,14,c,RC-V2,15,__,-,509
6,14,c,DE,16,_,-,350
6,14,c,HN,17,_,-,330
6,14,c,ADV,18,__,-,370
6,14,c,quantifier,19,_,-,285
6,14,c,main-V1,20,__,-,276
6,14,c,main-V2,21,___,-,440
6,14,c,,?,Y,1,2602
6,18,c,comma,11,_,-,245
6,18,c,DCL,12,__,-,374
6,18,c,DP,13,__,-,314
6,18,c,RC-V1,14,__,-,354
6,18,c,RC-V2,15,__,-,354
6,18,c,DE,16,_,-,385
6,18,c,HN,17,_,-,329
6,18,c,ADV,18,__,-,250
6,18,c,quantifier,19,_,-,246
6,18,c,main-V1,20,__,-,225
6,18,c,main-V2,21,___,-,719
6,18,c,,?,Y,1,2408
6,22,c,comma,11,_,-,259
6,22,c,DCL,12,__,-,503
6,22,c,DP,13,__,-,468
6,22,c,RC-V1,14,__,-,310
6,22,c,RC-V2,15,__,-,339
6,22,c,DE,16,_,-,379
6,22,c,HN,17,_,-,290
6,22,c,ADV,18,__,-,295
6,22,c,quantifier,19,_,-,305
6,22,c,main-V1,20,__,-,329
6,22,c,main-V2,21,___,-,360
6,22,c,,?,N,1,1841
7,1,c,comma,11,_,-,294
7,1,c,DCL,12,__,-,254
7,1,c,DP,13,__,-,299
7,1,c,RC-V1,14,__,-,289
7,1,c,RC-V2,15,__,-,269
7,1,c,DE,16,_,-,285
7,1,c,HN,17,_,-,266
7,1,c,ADV,18,__,-,264
7,1,c,quantifier,19,_,-,309
7,1,c,main-V1,20,__,-,291
7,1,c,main-V2,21,___,-,1216
7,1,c,,?,Y,1,4042
7,5,c,comma,11,_,-,309
7,5,c,DCL,12,__,-,294
7,5,c,DP,13,__,-,304
7,5,c,RC-V1,14,__,-,284
7,5,c,RC-V2,15,__,-,270
7,5,c,DE,16,_,-,320
7,5,c,HN,17,_,-,315
7,5,c,ADV,18,__,-,270
7,5,c,quantifier,19,_,-,310
7,5,c,main-V1,20,__,-,390
7,5,c,main-V2,21,___,-,1167
7,5,c,,?,Y,1,2219
7,9,c,comma,11,_,-,309
7,9,c,DCL,12,__,-,390
7,9,c,DP,13,__,-,330
7,9,c,RC-V1,14,__,-,667
7,9,c,RC-V2,15,__,-,430
7,9,c,DE,16,_,-,409
7,9,c,HN,17,_,-,319
7,9,c,ADV,18,__,-,275
7,9,c,quantifier,19,_,-,295
7,9,c,main-V1,20,__,-,265
7,9,c,main-V2,21,___,-,1935
7,9,c,,?,Y,1,1416
7,13,c,comma,11,_,-,229
7,13,c,DCL,12,__,-,284
7,13,c,DP,13,__,-,299
7,13,c,RC-V1,14,__,-,275
7,13,c,RC-V2,15,__,-,289
7,13,c,DE,16,_,-,285
7,13,c,HN,17,_,-,284
7,13,c,ADV,18,__,-,305
7,13,c,quantifier,19,_,-,274
7,13,c,main-V1,20,__,-,331
7,13,c,main-V2,21,___,-,1550
7,13,c,,?,Y,0,4364
7,17,c,comma,11,_,-,319
7,17,c,DCL,12,__,-,215
7,17,c,DP,13,__,-,205
7,17,c,RC-V1,14,__,-,238
7,17,c,RC-V2,15,__,-,240
7,17,c,DE,16,_,-,255
7,17,c,HN,17,_,-,285
7,17,c,ADV,18,__,-,220
7,17,c,quantifier,19,_,-,270
7,17,c,main-V1,20,__,-,265
7,17,c,main-V2,21,___,-,1107
7,17,c,,?,Y,1,1473
7,21,c,comma,11,_,-,373
7,21,c,DCL,12,__,-,335
7,21,c,DP,13,__,-,328
7,21,c,RC-V1,14,__,-,334
7,21,c,RC-V2,15,__,-,334
7,21,c,DE,16,_,-,469
7,21,c,HN,17,_,-,539
7,21,c,ADV,18,__,-,435
7,21,c,quantifier,19,_,-,399
7,21,c,main-V1,20,__,-,439
7,21,c,main-V2,21,___,-,2611
7,21,c,,?,Y,1,3076
8,4,c,comma,11,_,-,294
8,4,c,DCL,12,__,-,355
8,4,c,DP,13,__,-,444
8,4,c,RC-V1,14,__,-,448
8,4,c,RC-V2,15,__,-,389
8,4,c,DE,16,_,-,409
8,4,c,HN,17,_,-,325
8,4,c,ADV,18,__,-,340
8,4,c,quantifier,19,_,-,375
8,4,c,main-V1,20,__,-,349
8,4,c,main-V2,21,___,-,664
8,4,c,,?,Y,1,5226
8,8,c,comma,11,_,-,319
8,8,c,DCL,12,__,-,349
8,8,c,DP,13,__,-,403
8,8,c,RC-V1,14,__,-,379
8,8,c,RC-V2,15,__,-,553
8,8,c,DE,16,_,-,380
8,8,c,HN,17,_,-,271
8,8,c,ADV,18,__,-,289
8,8,c,quantifier,19,_,-,305
8,8,c,main-V1,20,__,-,301
8,8,c,main-V2,21,___,-,634
8,8,c,,?,N,1,1910
8,12,c,comma,11,_,-,543
8,12,c,DCL,12,__,-,528
8,12,c,DP,13,__,-,568
8,12,c,RC-V1,14,__,-,578
8,12,c,RC-V2,15,__,-,514
8,12,c,DE,16,_,-,419
8,12,c,HN,17,_,-,533
8,12,c,ADV,18,__,-,465
8,12,c,quantifier,19,_,-,394
8,12,c,main-V1,20,__,-,445
8,12,c,main-V2,21,___,-,465
8,12,c,,?,Y,1,4230
8,16,c,comma,11,_,-,380
8,16,c,DCL,12,__,-,533
8,16,c,DP,13,__,-,380
8,16,c,RC-V1,14,__,-,318
8,16,c,RC-V2,15,__,-,394
8,16,c,DE,16,_,-,614
8,16,c,HN,17,_,-,354
8,16,c,ADV,18,__,-,305
8,16,c,quantifier,19,_,-,315
8,16,c,main-V1,20,__,-,315
8,16,c,main-V2,21,___,-,415
8,16,c,,?,N,1,3379
8,20,c,comma,11,_,-,385
8,20,c,DCL,12,__,-,542
8,20,c,DP,13,__,-,558
8,20,c,RC-V1,14,__,-,448
8,20,c,RC-V2,15,__,-,533
8,20,c,DE,16,_,-,579
8,20,c,HN,17,_,-,434
8,20,c,ADV,18,__,-,479
8,20,c,quantifier,19,_,-,478
8,20,c,main-V1,20,__,-,441
8,20,c,main-V2,21,___,-,545
8,20,c,,?,N,1,2423
8,24,c,comma,11,_,-,335
8,24,c,DCL,12,__,-,414
8,24,c,DP,13,__,-,726
8,24,c,RC-V1,14,__,-,488
8,24,c,RC-V2,15,__,-,449
8,24,c,DE,16,_,-,389
8,24,c,HN,17,_,-,420
8,24,c,ADV,18,__,-,360
8,24,c,quantifier,19,_,-,320
8,24,c,main-V1,20,__,-,335
8,24,c,main-V2,21,___,-,361
8,24,c,,?,Y,1,2506
9,3,c,comma,11,_,-,807
9,3,c,DCL,12,__,-,393
9,3,c,DP,13,__,-,378
9,3,c,RC-V1,14,__,-,473
9,3,c,RC-V2,15,__,-,404
9,3,c,DE,16,_,-,509
9,3,c,HN,17,_,-,434
9,3,c,ADV,18,__,-,913
9,3,c,quantifier,19,_,-,483
9,3,c,main-V1,20,__,-,335
9,3,c,main-V2,21,___,-,873
9,3,c,,?,N,1,12940
9,7,c,comma,11,_,-,318
9,7,c,DCL,12,__,-,419
9,7,c,DP,13,__,-,359
9,7,c,RC-V1,14,__,-,494
9,7,c,RC-V2,15,__,-,2535
9,7,c,DE,16,_,-,388
9,7,c,HN,17,_,-,282
9,7,c,ADV,18,__,-,356
9,7,c,quantifier,19,_,-,551
9,7,c,main-V1,20,__,-,362
9,7,c,main-V2,21,___,-,421
9,7,c,,?,N,1,4201
9,11,c,comma,11,_,-,279
9,11,c,DCL,12,__,-,234
9,11,c,DP,13,__,-,254
9,11,c,RC-V1,14,__,-,224
9,11,c,RC-V2,15,__,-,400
9,11,c,DE,16,_,-,270
9,11,c,HN,17,_,-,299
9,11,c,ADV,18,__,-,280
9,11,c,quantifier,19,_,-,255
9,11,c,main-V1,20,__,-,221
9,11,c,main-V2,21,___,-,464
9,11,c,,?,N,1,1521
9,15,c,comma,11,_,-,230
9,15,c,DCL,12,__,-,259
9,15,c,DP,13,__,-,211
9,15,c,RC-V1,14,__,-,213
9,15,c,RC-V2,15,__,-,230
9,15,c,DE,16,_,-,391
9,15,c,HN,17,_,-,238
9,15,c,ADV,18,__,-,250
9,15,c,quantifier,19,_,-,230
9,15,c,main-V1,20,__,-,305
9,15,c,main-V2,21,___,-,286
9,15,c,,?,N,1,1866
9,19,c,comma,11,_,-,294
9,19,c,DCL,12,__,-,349
9,19,c,DP,13,__,-,304
9,19,c,RC-V1,14,__,-,229
9,19,c,RC-V2,15,__,-,270
9,19,c,DE,16,_,-,240
9,19,c,HN,17,_,-,230
9,19,c,ADV,18,__,-,259
9,19,c,quantifier,19,_,-,255
9,19,c,main-V1,20,__,-,255
9,19,c,main-V2,21,___,-,381
9,19,c,,?,N,1,1865
9,23,c,comma,11,_,-,389
9,23,c,DCL,12,__,-,309
9,23,c,DP,13,__,-,288
9,23,c,RC-V1,14,__,-,260
9,23,c,RC-V2,15,__,-,289
9,23,c,DE,16,_,-,424
9,23,c,HN,17,_,-,315
9,23,c,ADV,18,__,-,1236
9,23,c,quantifier,19,_,-,428
9,23,c,main-V1,20,__,-,275
9,23,c,main-V2,21,___,-,410
9,23,c,,?,N,1,1372
10,2,c,comma,11,_,-,339
10,2,c,DCL,12,__,-,329
10,2,c,DP,13,__,-,424
10,2,c,RC-V1,14,__,-,457
10,2,c,RC-V2,15,__,-,325
10,2,c,DE,16,_,-,354
10,2,c,HN,17,_,-,300
10,2,c,ADV,18,__,-,290
10,2,c,quantifier,19,_,-,345
10,2,c,main-V1,20,__,-,305
10,2,c,main-V2,21,___,-,416
10,2,c,,?,Y,1,2014
10,6,c,comma,11,_,-,354
10,6,c,DCL,12,__,-,429
10,6,c,DP,13,__,-,399
10,6,c,RC-V1,14,__,-,355
10,6,c,RC-V2,15,__,-,344
10,6,c,DE,16,_,-,365
10,6,c,HN,17,_,-,330
10,6,c,ADV,18,__,-,469
10,6,c,quantifier,19,_,-,354
10,6,c,main-V1,20,__,-,355
10,6,c,main-V2,21,___,-,928
10,6,c,,?,Y,1,6905
10,10,c,comma,11,_,-,419
10,10,c,DCL,12,__,-,419
10,10,c,DP,13,__,-,508
10,10,c,RC-V1,14,__,-,578
10,10,c,RC-V2,15,__,-,394
10,10,c,DE,16,_,-,345
10,10,c,HN,17,_,-,305
10,10,c,ADV,18,__,-,315
10,10,c,quantifier,19,_,-,351
10,10,c,main-V1,20,__,-,394
10,10,c,main-V2,21,___,-,415
10,10,c,,?,N,1,2518
10,14,c,comma,11,_,-,588
10,14,c,DCL,12,__,-,1171
10,14,c,DP,13,__,-,852
10,14,c,RC-V1,14,__,-,1101
10,14,c,RC-V2,15,__,-,1066
10,14,c,DE,16,_,-,683
10,14,c,HN,17,_,-,1087
10,14,c,ADV,18,__,-,1431
10,14,c,quantifier,19,_,-,877
10,14,c,main-V1,20,__,-,500
10,14,c,main-V2,21,___,-,1565
10,14,c,,?,Y,1,11417
10,18,c,comma,11,_,-,558
10,18,c,DCL,12,__,-,1001
10,18,c,DP,13,__,-,583
10,18,c,RC-V1,14,__,-,1281
10,18,c,RC-V2,15,__,-,801
10,18,c,DE,16,_,-,599
10,18,c,HN,17,_,-,2237
10,18,c,ADV,18,__,-,744
10,18,c,quantifier,19,_,-,499
10,18,c,main-V1,20,__,-,459
10,18,c,main-V2,21,___,-,1217
10,18,c,,?,Y,1,4041
10,22,c,comma,11,_,-,554
10,22,c,DCL,12,__,-,403
10,22,c,DP,13,__,-,384
10,22,c,RC-V1,14,__,-,608
10,22,c,RC-V2,15,__,-,449
10,22,c,DE,16,_,-,405
10,22,c,HN,17,_,-,414
10,22,c,ADV,18,__,-,360
10,22,c,quantifier,19,_,-,398
10,22,c,main-V1,20,__,-,360
10,22,c,main-V2,21,___,-,499
10,22,c,,?,N,1,1891
11,1,c,comma,11,_,-,235
11,1,c,DCL,12,__,-,255
11,1,c,DP,13,__,-,283
11,1,c,RC-V1,14,__,-,259
11,1,c,RC-V2,15,__,-,285
11,1,c,DE,16,_,-,280
11,1,c,HN,17,_,-,275
11,1,c,ADV,18,__,-,270
11,1,c,quantifier,19,_,-,289
11,1,c,main-V1,20,__,-,260
11,1,c,main-V2,21,___,-,794
11,1,c,,?,Y,1,2124
11,5,c,comma,11,_,-,284
11,5,c,DCL,12,__,-,330
11,5,c,DP,13,__,-,223
11,5,c,RC-V1,14,__,-,215
11,5,c,RC-V2,15,__,-,280
11,5,c,DE,16,_,-,265
11,5,c,HN,17,_,-,269
11,5,c,ADV,18,__,-,261
11,5,c,quantifier,19,_,-,299
11,5,c,main-V1,20,__,-,275
11,5,c,main-V2,21,___,-,614
11,5,c,,?,Y,1,2786
